id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
273468;05/03/2020;quinta-feira;20:10:00;SP;381;68,7;MAIRIPORA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Não Informado;Não;3;0;2;0;0;1;2;1;-23,34448;-46,57006;SR-SP;UOP01;DEL03
273469;05/03/2020;quinta-feira;17:10:00;MG;153;69,7;MONTE ALEGRE DE MINAS;Condutor Dormindo;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;0;0;1;0;0;1;-18,97569;-49,02409;SR-MG;UOP03;DEL15
273470;05/03/2020;quinta-feira;23:00:00;BA;101;453;AURELINO LEAL;Velocidade Incompatível;Colisão transversal;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Curva;Não;9;3;1;1;2;2;2;3;-14,38813;-39,32419;SR-BA;UOP01;DEL05
273471;05/03/2020;quinta-feira;22:30:00;RO;319;63,8;PORTO VELHO;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Interseção de vias;Sim;2;0;0;1;1;0;1;2;-8,766685;-63,88405;SR-RO;UOP01;DEL01
273472;05/03/2020;quinta-feira;23:38:00;RS;472;577;URUGUAIANA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Interseção de vias;Sim;5;0;2;0;3;0;2;2;-29,7658;-57,00835;SR-RS;UOP01;DEL13
273473;05/03/2020;quinta-feira;21:30:00;RS;287;399,2;SANTIAGO;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Desvio Temporário;Sim;2;0;1;0;1;0;1;1;-29,16794;-54,86705;SR-RS;UOP02;DEL12
273474;05/03/2020;quinta-feira;22:50:00;SC;470;120,9;IBIRAMA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;4;0;2;1;1;0;3;2;-27,08992;-49,52042;SR-SC;UOP02;DEL04
273475;05/03/2020;quinta-feira;22:57:00;PR;277;100;CURITIBA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Não Informado;Sim;4;0;2;0;2;0;2;3;-25,43183;-49,36515;SR-PR;UOP04;DEL01
273476;05/03/2020;quinta-feira;22:55:00;MS;163;469,9;CAMPO GRANDE;Defeito Mecânico no Veículo;Incêndio;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-20,56777;-54,56218;SR-MS;UOP01;DEL01
273477;06/03/2020;sexta-feira;01:40:00;AL;101;162;CAMPO ALEGRE;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-9,900553;-36,25568;SR-AL;UOP02;DEL02
273478;06/03/2020;sexta-feira;02:05:00;ES;101;3,3;PEDRO CANARIO;Falta de Atenção à Condução;Colisão com objeto estático;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;2;1;0;0;1;0;0;1;-18,19921;-39,92893;SR-ES;UOP02;DEL04
273479;06/03/2020;sexta-feira;01:00:00;GO;40;36,7;LUZIANIA;Falta de Atenção à Condução;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-16,32527;-47,83935;SR-DF;UOP01;DEL01
273480;05/03/2020;quinta-feira;22:35:00;SC;153;21,8;AGUA DOCE;Ingestão de Álcool;Tombamento;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1;0;0;0;1;0;0;1;-26,72597;-51,63372;SR-SC;UOP06;DEL07
273481;06/03/2020;sexta-feira;01:35:00;MS;60;3;CHAPADAO DO SUL;Falta de Atenção à Condução;Colisão com objeto estático;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;0;1;0;0;1;1;-18,71638;-52,62191;SR-MS;UOP01;DEL08
273482;06/03/2020;sexta-feira;00:15:00;RJ;116;217;PARACAMBI;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;3;0;1;0;2;0;1;2;-22,68973;-43,80132;SR-RJ;UOP03;DEL01
273483;06/03/2020;sexta-feira;03:30:00;RJ;40;29,2;TRES RIOS;Sinalização da via insuficiente ou inadequada;Tombamento;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;Não Informado;Não;2;1;0;0;1;0;0;2;-22,17757;-43,16802;SR-RJ;UOP01;DEL06
273484;06/03/2020;sexta-feira;04:00:00;PR;116;113;CURITIBA;Desobediência às normas de trânsito pelo condutor;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Interseção de vias;Sim;2;0;1;0;0;1;1;2;-25,56514;-49,24675;SR-PR;UOP04;DEL01
273485;05/03/2020;quinta-feira;18:58:00;MG;40;474;SETE LAGOAS;Desobediência às normas de trânsito pelo pedestre;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;Curva;Não;1;0;0;0;0;1;0;1;-19,49805;-44,2793;SR-MG;UOP01;DEL02
273486;06/03/2020;sexta-feira;02:50:00;SC;101;433,6;SOMBRIO;Ingestão de Álcool;Colisão com objeto estático;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-29,08201;-49,62972;SR-SC;UOP02;DEL02
273487;06/03/2020;sexta-feira;02:58:00;MG;381;944,2;EXTREMA;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;0;0;1;1;0;1;-22,87479;-46,36656;SR-MG;UOP03;DEL16
273488;06/03/2020;sexta-feira;05:00:00;MG;50;81;UBERLANDIA;Ingestão de Álcool;Colisão com objeto estático;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Simples;Curva;Não;1;0;1;0;0;0;1;1;-18,97091;-48,21453;SR-MG;UOP01;DEL15
273489;06/03/2020;sexta-feira;04:30:00;RJ;356;2,1;ITAPERUNA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;1;1;0;1;2;-21,14875;-42,16134;SR-RJ;UOP03;DEL08
273490;06/03/2020;sexta-feira;03:50:00;SC;282;166;BOCAINA DO SUL;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Nevoeiro/Neblina;Simples;Reta;Não;1;0;1;0;0;0;1;1;-27,74497;-49,8083;SR-SC;UOP01;DEL05
273491;06/03/2020;sexta-feira;04:00:00;MT;158;605;AGUA BOA;Deficiência ou não Acionamento do Sistema de Iluminação/Sinalização do Veículo;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Nevoeiro/Neblina;Simples;Reta;Não;1;0;0;0;1;0;0;1;-14,36754;-52,16909;SR-MT;UOP02;DEL07
273492;06/03/2020;sexta-feira;05:10:00;DF;70;12;BRASILIA;Pista Escorregadia;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Decrescente;Chuva;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-15,79224;-48,15854;SR-DF;UOP03;DEL01
273493;06/03/2020;sexta-feira;05:10:00;SC;470;61,1;INDAIAL;Ingestão de Álcool;Colisão frontal;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;3;0;0;0;2;1;0;2;-26,87895;-49,17421;SR-SC;UOP01;DEL04
273494;06/03/2020;sexta-feira;05:10:00;AL;101;76,5;RIO LARGO;Avarias e/ou desgaste excessivo no pneu;Queda de ocupante de veículo;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Dupla;Reta;Não;2;0;1;0;1;0;1;1;-9,413356;-35,84073;SR-AL;UOP01;DEL01
273495;06/03/2020;sexta-feira;05:30:00;SP;116;89,5;PINDAMONHANGABA;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Amanhecer;Crescente;Nublado;Dupla;Reta;Não;3;1;0;0;1;1;0;1;-22,93931;-45,37875;SR-SP;UOP01;DEL06
273496;06/03/2020;sexta-feira;05:30:00;MG;262;380,8;JUATUBA;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Amanhecer;Decrescente;Nublado;Dupla;Não Informado;Não;1;0;0;0;1;0;0;1;-19,93608;-44,43854;SR-MG;UOP03;DEL01
273497;06/03/2020;sexta-feira;06:05:00;RS;116;528,3;CAPAO DO LEAO;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-31,75074;-52,41851;SR-RS;UOP01;DEL07
273498;06/03/2020;sexta-feira;05:45:00;RJ;116;180;NOVA IGUACU;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Amanhecer;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;5;0;1;0;4;0;1;2;-22,76516;-43,41547;SR-RJ;UOP02;DEL01
273499;06/03/2020;sexta-feira;05:30:00;PR;373;177;PONTA GROSSA;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Amanhecer;Crescente;Céu Claro;Dupla;Curva;Sim;6;0;0;0;5;1;0;2;-25,05597;-50,22678;SR-PR;UOP01;DEL03
273500;06/03/2020;sexta-feira;05:50:00;RS;116;344,2;BARRA DO RIBEIRO;Defeito na Via;Tombamento;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Reta;Não;1;0;0;1;0;0;1;1;-30,49179;-51,49006;SR-RS;UOP02;DEL02
273502;06/03/2020;sexta-feira;03:50:00;MT;163;957,5;ITAUBA;Avarias e/ou desgaste excessivo no pneu;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Simples;Curva;Não;2;0;2;0;0;0;2;1;-10,95258;-55,21543;SR-MT;UOP02;DEL06
273503;06/03/2020;sexta-feira;06:50:00;SP;116;221;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;2;0;2;0;0;0;2;2;-23,46802;-46,50705;SR-SP;UOP01;DEL01
273504;06/03/2020;sexta-feira;06:50:00;GO;153;440;ANAPOLIS;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Não Informado;Sim;2;0;1;0;1;0;1;2;-16,30676;-48,92385;SR-GO;UOP01;DEL02
273505;06/03/2020;sexta-feira;07:00:00;BA;101;392,4;IBIRAPITANGA;Velocidade Incompatível;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;2;0;1;0;1;0;1;2;-14,03983;-39,40431;SR-BA;UOP03;DEL05
273506;06/03/2020;sexta-feira;07:15:00;RJ;101;77;CAMPOS DOS GOYTACAZES;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-21,82996;-41,41024;SR-RJ;UOP02;DEL08
273507;06/03/2020;sexta-feira;07:30:00;DF;60;0,1;BRASILIA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Não Informado;Sim;2;0;1;0;1;0;1;2;-15,8825;-48,06021;SR-DF;UOP02;DEL01
273508;06/03/2020;sexta-feira;07:25:00;PR;376;182,1;MARINGA;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-23,4325;-51,88673;SR-PR;UOP01;DEL09
273509;06/03/2020;sexta-feira;07:10:00;SC;470;60,7;BLUMENAU;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-26,88138;-49,16454;SR-SC;UOP01;DEL04
273510;06/03/2020;sexta-feira;06:30:00;PR;476;116,2;COLOMBO;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;1;1;1;2;-25,34996;-49,16642;SR-PR;UOP06;DEL01
273511;06/03/2020;sexta-feira;07:30:00;GO;50;280,3;CATALAO;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Não Informado;Sim;3;0;0;1;2;0;1;2;-18,18059;-47,93901;SR-GO;UOP01;DEL06
273513;06/03/2020;sexta-feira;06:30:00;MG;365;344;VARJAO DE MINAS;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Não Informado;Sim;2;0;0;0;1;1;0;2;-18,30662;-45,95787;SR-MG;UOP01;DEL10
273514;06/03/2020;sexta-feira;07:15:00;SC;282;579;PINHALZINHO;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Sim;3;0;2;0;1;0;2;2;-26,83544;-52,99058;SR-SC;UOP02;DEL07
273515;06/03/2020;sexta-feira;06:30:00;MG;262;37,1;MANHUACU;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;3;0;2;0;1;0;2;2;-20,25932;-42,02298;SR-MG;UOP04;DEL06
273516;06/03/2020;sexta-feira;06:30:00;MS;163;208,9;CAARAPO;Desobediência às normas de trânsito pelo condutor;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;3;0;1;0;2;0;1;2;-22,6384;-54,81493;SR-MS;UOP02;DEL04
273517;06/03/2020;sexta-feira;07:40:00;BA;324;517,8;FEIRA DE SANTANA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-12,24953;-38,93363;SR-BA;UOP01;DEL02
273518;06/03/2020;sexta-feira;08:05:00;PE;104;67;CARUARU;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Desvio Temporário;Sim;2;0;1;0;1;0;1;2;-8,294506;-35,98682;SR-PE;UOP01;DEL02
273519;06/03/2020;sexta-feira;07:55:00;MG;40;784,4;JUIZ DE FORA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Interseção de vias;Não;3;0;2;0;1;0;2;2;-21,73112;-43,43696;SR-MG;UOP01;DEL05
273520;06/03/2020;sexta-feira;07:50:00;DF;70;0,5;BRASILIA;Defeito Mecânico no Veículo;Danos eventuais;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Múltipla;Reta;Não;2;0;2;0;0;0;2;1;-15,79235;-48,05451;SR-DF;UOP03;DEL01
273521;06/03/2020;sexta-feira;07:20:00;SC;101;200;SAO JOSE;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Não;6;0;4;0;2;0;4;4;-27,54019;-48,62288;SR-SC;UOP01;DEL01
273522;06/03/2020;sexta-feira;07:20:00;SC;101;239,3;PALHOCA;Animais na Pista;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;4;0;1;0;3;0;1;4;-27,85047;-48,63955;SR-SC;UOP02;DEL01
273523;06/03/2020;sexta-feira;08:20:00;DF;20;16;BRASILIA;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Não;4;0;0;0;4;0;0;2;-15,62567;-47,72516;SR-DF;UOP01;DEL02
273524;06/03/2020;sexta-feira;08:10:00;CE;116;64,7;CHOROZINHO;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Sim;2;0;0;1;1;0;1;2;-4,293664;-38,49846;SR-CE;UOP02;DEL03
273525;06/03/2020;sexta-feira;05:30:00;SP;116;108,5;TAUBATE;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;1;1;1;2;-23,02331;-45,53764;SR-SP;UOP01;DEL06
273526;06/03/2020;sexta-feira;07:50:00;PR;469;0,5;FOZ DO IGUACU;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Não Informado;Não;3;0;1;0;2;0;1;2;-25,57513;-54,5513;SR-PR;UOP03;DEL05
273527;06/03/2020;sexta-feira;08:00:00;GO;153;502;GOIANIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;4;0;1;0;3;0;1;4;-16,7287;-49,2424;SR-GO;UOP01;DEL01
273528;06/03/2020;sexta-feira;07:00:00;PB;230;158,9;CAMPINA GRANDE;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Sim;4;0;1;0;2;1;1;2;-7,255709;-35,92952;SR-PB;UOP01;DEL02
273529;06/03/2020;sexta-feira;07:50:00;RJ;40;84;PETROPOLIS;Pista Escorregadia;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Curva;Sim;2;0;2;0;0;0;2;1;-22,52146;-43,23708;SR-RJ;UOP03;DEL06
273530;06/03/2020;sexta-feira;07:50:00;RJ;40;84;PETROPOLIS;Pista Escorregadia;Tombamento;Sem Vítimas;Amanhecer;Decrescente;Nublado;Simples;Curva;Não;2;0;0;0;2;0;0;1;-22,52146;-43,23708;SR-RJ;UOP03;DEL06
273531;06/03/2020;sexta-feira;08:30:00;PR;476;136;CURITIBA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-25,49105;-49,27168;SR-PR;UOP03;DEL01
273532;06/03/2020;sexta-feira;05:15:00;MG;262;763,9;UBERABA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-19,6755;-47,63898;SR-MG;UOP01;DEL13
273533;06/03/2020;sexta-feira;08:00:00;PR;277;188;PALMEIRA;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-25,42229;-50,09322;SR-PR;UOP02;DEL08
273534;06/03/2020;sexta-feira;08:05:00;SC;470;1,2;GASPAR;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;5;0;2;0;1;2;2;4;-26,92354;-48,95892;SR-SC;UOP01;DEL04
273535;06/03/2020;sexta-feira;07:45:00;PR;369;149,2;LONDRINA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Não Informado;Sim;2;0;0;2;0;0;2;2;-23,29291;-51,15458;SR-PR;UOP01;DEL07
273536;27/02/2020;quinta-feira;13:00:00;SC;101;417,9;ARARANGUA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-28,97376;-49,53023;SR-SC;UOP02;DEL02
273537;06/03/2020;sexta-feira;07:10:00;MG;40;43,3;PARACATU;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Não Informado;Sim;2;0;1;0;1;0;1;2;-17,22598;-46,86164;SR-MG;UOP01;DEL14
273538;06/03/2020;sexta-feira;05:00:00;MT;163;1102;GUARANTA DO NORTE;Condutor Dormindo;Tombamento;Com Vítimas Feridas;Amanhecer;Decrescente;Chuva;Simples;Curva;Não;1;0;1;0;0;0;1;1;-9,782005;-54,90867;SR-MT;UOP02;DEL06
273539;06/03/2020;sexta-feira;07:00:00;SP;116;138,9;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;2;0;0;0;1;1;0;2;-23,15727;-45,79555;SR-SP;UOP01;DEL06
273540;06/03/2020;sexta-feira;08:50:00;BA;324;518,2;FEIRA DE SANTANA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-12,2582;-38,93218;SR-BA;UOP01;DEL02
273541;06/03/2020;sexta-feira;08:55:00;SC;282;32,6;AGUAS MORNAS;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Não Informado;Sim;3;0;1;0;2;0;1;2;-27,70116;-48,80018;SR-SC;UOP03;DEL01
273542;06/03/2020;sexta-feira;08:15:00;SC;101;264,1;GAROPABA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Não Informado;Sim;5;0;4;1;0;0;5;1;-28,05698;-48,71776;SR-SC;UOP03;DEL02
273543;06/03/2020;sexta-feira;08:20:00;ES;101;255,5;SERRA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;0;0;2;0;0;2;-20,11488;-40,31944;SR-ES;UOP01;DEL02
273544;06/03/2020;sexta-feira;08:55:00;GO;153;500;GOIANIA;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;0;0;3;0;0;3;-16,7118;-49,2324;SR-GO;UOP01;DEL01
273545;06/03/2020;sexta-feira;08:15:00;DF;60;28;BRASILIA;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Não Informado;Não;2;0;1;0;1;0;1;1;-16,02064;-48,25083;SR-DF;UOP02;DEL01
273546;06/03/2020;sexta-feira;02:00:00;RS;158;501,3;SANTANA DO LIVRAMENTO;Condutor Dormindo;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;0;0;1;0;0;1;-30,52969;-55,07412;SR-RS;UOP01;DEL11
273547;03/03/2020;terça-feira;18:50:00;SC;282;523,7;XAXIM;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;2;0;0;0;2;2;-26,96553;-52,55374;SR-SC;UOP01;DEL07
273548;06/03/2020;sexta-feira;07:25:00;DF;251;43,7;BRASILIA;Avarias e/ou desgaste excessivo no pneu;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Não;2;0;1;0;1;0;1;2;-15,9478;-47,84512;SR-DF;UOP01;DEL01
273549;06/03/2020;sexta-feira;08:30:00;MS;163;695;RIO VERDE DE MATO GROSSO;Falta de Atenção à Condução;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;5;0;4;0;1;0;4;1;-18,80016;-54,82359;SR-MS;UOP01;DEL06
273550;06/03/2020;sexta-feira;09:25:00;MG;381;525,5;BRUMADINHO;Velocidade Incompatível;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-20,16711;-44,33422;SR-MG;UOP03;DEL04
273551;06/03/2020;sexta-feira;08:30:00;MG;381;483;BETIM;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Curva;Sim;1;0;1;0;0;0;1;1;-19,95915;-44,08161;SR-MG;UOP03;DEL01
273552;06/03/2020;sexta-feira;09:30:00;PR;369;184;ARAPONGAS;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Não Informado;Sim;2;0;1;0;1;0;1;2;-23,40559;-51,42839;SR-PR;UOP03;DEL07
273553;06/03/2020;sexta-feira;09:20:00;MG;40;816,6;SIMAO PEREIRA;Carga excessiva e/ou mal acondicionada;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;1;-21,92815;-43,31645;SR-MG;UOP01;DEL05
273554;06/03/2020;sexta-feira;08:30:00;SC;282;209,8;LAGES;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Não Informado;Não;5;0;0;1;3;1;1;2;-27,77693;-50,22189;SR-SC;UOP01;DEL05
273555;06/03/2020;sexta-feira;09:50:00;RJ;101;73;CAMPOS DOS GOYTACAZES;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;1;-21,79887;-41,39395;SR-RJ;UOP02;DEL08
273556;06/03/2020;sexta-feira;10:20:00;SE;235;49;ITABAIANA;Falta de Atenção à Condução;Colisão transversal;Sem Vítimas;Pleno dia;Crescente;Sol;Simples;Reta;Não;2;0;0;0;2;0;0;2;-10,71622;-37,42167;SR-SE;UOP02;DEL01
273557;06/03/2020;sexta-feira;10:10:00;BA;116;585;NOVA ITARANA;Velocidade Incompatível;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;3;0;1;0;2;0;1;3;-13,10445;-39,99104;SR-BA;UOP02;DEL03
273558;06/03/2020;sexta-feira;08:30:00;RS;285;339,7;CARAZINHO;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-28,3125;-52,79107;SR-RS;UOP03;DEL08
273560;06/03/2020;sexta-feira;07:30:00;AC;364;139;RIO BRANCO;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Não Informado;Sim;4;0;0;0;4;0;0;2;-9,952725;-67,86257;SR-AC;UOP01;DEL01
273561;06/03/2020;sexta-feira;11:00:00;PE;101;50;ABREU E LIMA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Interseção de vias;Sim;3;0;1;0;2;0;1;2;-7,909386;-34,90123;SR-PE;UOP02;DEL01
